city,area,expenditures,communal_meal_parti,common_purchase_food_parti,community_workshop_parti,work_exchange_parti,fundraising_parti,communal_child_care_parti,prepare_for_fund_parti,communal_construction_parti,property_invasion_parti,security_committee_parti,election_champaign_parti,denomination,religiousness,bins,n_bins,binnr,score2_1,score2_2,score2_1sq,score2_2sq,score2_1cu,score2_2cu,moremoneyold,moremoneynew,winnersvsalwayslosers,losersvsalwayswinners,group,householdsize,ageresponder,schooling_resp,protestant,attendance,attendpermonth,Received_BDH
guayaquil,tarqui,350,0,0,0,0,0,0,0,1,0,0,0,catholic,8,37,85,14,.75100172,.75100172,.56400359,.56400359,.42356765,.42356765,1,0,,0,losers,5,32,8,0,never,0,0
guayaquil,tarqui,220,0,0,0,0,0,0,0,0,0,0,0,other,2,38.200001,139,17,1.8819984,1.8819984,3.541918,3.541918,6.665884,6.665884,1,0,,0,losers,2,42,6,0,never,0,0
guayaquil,tarqui,400,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,5,38.599998,126,18,2.3350015,2.3350015,5.4522319,5.4522319,12.730969,12.730969,1,0,,0,losers,6,34,12,1,only for special occasions,0,0
guayaquil,tarqui,245,1,1,1,0,0,0,0,0,0,0,0,non-catholic christian,7,36.599998,96,13,.050001524,.050001524,.0025001524,.0025001524,.00012501143,.00012501143,1,0,,0,losers,8,54,10,1,once a week,4,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,1,0,0,0,catholic,8,37.400002,103,15,1.0189995,1.0189995,1.0383599,1.0383599,1.0580882,1.0580882,1,0,,0,losers,4,44,1,0,once a month,1,0
guayaquil,tarqui,150,0,0,0,0,0,0,0,1,0,0,0,catholic,7,33.799999,112,6,-2.697,0,7.273809,0,-19.617464,0,1,1,,1,always-winners,4,42,6,0,once a week,4,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39,110,19,2.7409997,2.7409997,7.5130792,7.5130792,20.593348,20.593348,1,0,,0,losers,4,41,6,0,less than once a month,0,0
guayaquil,tarqui,180,0,0,0,0,0,0,1,0,0,0,0,catholic,5,35.400002,120,10,-1.0659996,0,1.1363552,0,-1.2113543,0,0,1,1,,winners,8,62,2,0,less than once a month,0,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,35.400002,120,10,-1.0350014,0,1.0712279,0,-1.1087223,0,1,1,,1,always-winners,5,39,1,0,once a week,4,1
guayaquil,tarqui,290,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.599998,96,13,.068998717,.068998717,.0047608227,.0047608227,.00032849069,.00032849069,1,0,,0,losers,5,50,3,0,never,0,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,4,37.799999,110,16,1.5650009,1.5650009,2.4492278,2.4492278,3.8330436,3.8330436,1,0,,0,losers,3,46,9,0,less than once a month,0,0
guayaquil,tarqui,120,0,0,0,0,0,0,0,1,0,0,0,catholic,5,36.200001,171,12,-.18200073,0,.033124264,0,-.0060286401,0,0,1,1,,winners,3,37,9,0,less than once a month,0,1
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,catholic,1,40.200001,116,22,3.9390016,3.9390016,15.515734,15.515734,61.116497,61.116497,1,0,,0,losers,4,37,12,0,once a month,1,0
guayaquil,tarqui,300,0,0,0,0,1,0,0,0,0,0,0,catholic,8,36.200001,171,12,-.072000124,0,.0051840176,0,-.00037324993,0,1,1,,1,always-winners,4,50,6,0,only for special occasions,0,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,8,37.799999,110,16,1.3379997,1.3379997,1.7902431,1.7902431,2.395345,2.395345,1,0,,0,losers,4,52,1,0,once a week,4,0
guayaquil,tarqui,240,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,8,38.200001,139,17,1.9019989,1.9019989,3.6175997,3.6175997,6.8806705,6.8806705,1,0,,0,losers,5,46,6,1,every day,30,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,8,33,102,4,-3.2899985,0,10.82409,0,-35.61124,0,1,1,,1,always-winners,5,32,13,0,once a month,1,1
guayaquil,tarqui,130,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,37.799999,110,16,1.2740005,1.2740005,1.6230774,1.6230774,2.0678015,2.0678015,1,0,,0,losers,3,36,12,1,every day,30,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.599998,96,13,.37999955,.37999955,.14439966,.14439966,.054871805,.054871805,1,0,,0,losers,3,34,6,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,150,0,0,0,0,1,0,0,1,0,0,0,catholic,10,31.799999,47,1,-4.4889998,0,20.151119,0,-90.458374,0,1,1,,1,always-winners,5,56,6,0,once a week,4,1
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,5,38.200001,139,17,1.8490013,1.8490013,3.4188058,3.4188058,6.3213763,6.3213763,1,0,,0,losers,5,41,10,0,less than once a month,0,0
guayaquil,tarqui,600,0,0,0,0,0,0,0,0,0,0,0,catholic,6,37,85,14,.52599943,.52599943,.2766754,.2766754,.1455311,.1455311,1,0,,0,losers,5,44,9,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,10,37.400002,103,15,.93099821,.93099821,.86675763,.86675763,.80694985,.80694985,1,0,,0,losers,4,43,1,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,5,34.200001,121,7,-2.0249991,0,4.1006217,0,-8.3037548,0,1,1,,1,always-winners,5,40,8,0,only for special occasions,0,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,34.200001,121,7,-2.2850013,0,5.221231,0,-11.930519,0,0,1,1,,winners,2,50,9,1,once a month,1,1
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,catholic,10,39.400002,133,20,3.1210008,3.1210008,9.7406454,9.7406454,30.400562,30.400562,1,0,,0,losers,6,48,9,0,never,0,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,4,40.599998,144,23,4.0879998,4.0879998,16.711742,16.711742,68.317604,68.317604,1,0,,0,losers,5,48,6,1,2 to 3 times a week,10,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,catholic,6,38.599998,126,18,2.3469987,2.3469987,5.5084028,5.5084028,12.928214,12.928214,1,0,,0,losers,6,50,8,0,once a week,4,0
guayaquil,tarqui,480,0,0,0,0,0,0,0,1,0,0,0,catholic,6,39.400002,133,20,2.9719987,2.9719987,8.8327761,8.8327761,26.250999,26.250999,1,0,,0,losers,4,32,12,0,once a month,1,0
guayaquil,tarqui,250,0,0,0,0,1,0,0,1,0,0,0,catholic,10,39,110,19,2.7190003,2.7190003,7.3929629,7.3929629,20.101469,20.101469,1,0,,0,losers,5,53,12,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39,110,19,2.6360002,2.6360002,6.9484968,6.9484968,18.316238,18.316238,1,0,,0,losers,6,47,8,0,never,0,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.200001,171,12,-.21600112,0,.046656486,0,-.010077853,0,1,1,,1,always-winners,3,35,8,0,once a week,4,1
guayaquil,tarqui,230,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.400002,133,20,3.039,3.039,9.2355213,9.2355213,28.06675,28.06675,1,0,,0,losers,4,33,9,0,never,0,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,8,38.599998,126,18,2.1270013,2.1270013,4.5241346,4.5241346,9.6228399,9.6228399,1,0,,0,losers,7,46,6,0,less than once a month,0,0
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,catholic,5,40.200001,116,22,3.664,3.664,13.424896,13.424896,49.18882,49.18882,1,0,,0,losers,4,54,6,0,only for special occasions,0,0
guayaquil,febres cordero,140,0,0,0,0,0,0,0,0,0,0,0,catholic,6,35.400002,120,10,-.88400042,0,.78145677,0,-.69080812,0,0,1,1,,winners,2,67,0,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,7,32.599998,81,3,-3.8809981,0,15.062146,0,-58.456161,0,0,1,1,,winners,4,47,6,1,every day,30,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,10,39.799999,139,21,3.3760018,3.3760018,11.397388,11.397388,38.477604,38.477604,1,0,,0,losers,5,52,6,0,once a week,4,0
guayaquil,tarqui,220,0,0,0,0,0,0,0,0,0,0,0,catholic,8,38.200001,139,17,1.7569984,1.7569984,3.0870435,3.0870435,5.4239306,5.4239306,1,0,,0,losers,3,36,6,0,once a month,1,0
guayaquil,tarqui,300,1,0,0,0,1,0,0,1,0,0,0,catholic,9,34.200001,121,7,-2.1649985,0,4.6872187,0,-10.147821,0,0,1,1,,winners,5,33,12,0,once a week,4,1
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,catholic,6,36.200001,171,12,-.30899963,0,.09548077,0,-.029503522,0,1,1,,1,always-winners,5,44,6,0,once a week,4,1
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,9,37.400002,103,15,1.1569999,1.1569999,1.3386489,1.3386489,1.5488167,1.5488167,1,0,,0,losers,5,46,6,1,once a week,4,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,8,33,102,4,-3.4110007,0,11.634926,0,-39.686741,0,1,1,,1,always-winners,5,39,6,0,once a month,1,1
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,catholic,4,37.400002,103,15,1.1029991,1.1029991,1.216607,1.216607,1.3419164,1.3419164,1,0,,0,losers,6,60,6,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,35.400002,120,10,-1.0900017,0,1.1881037,0,-1.2950351,0,1,1,,1,always-winners,4,42,12,1,2 to 3 times a week,10,1
guayaquil,tarqui,250,1,0,0,0,1,1,0,1,0,0,0,non-catholic christian,9,36.200001,171,12,-.30600128,0,.093636781,0,-.028652973,0,1,1,,1,always-winners,7,52,6,1,4 to 6 times a week,20,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,40.599998,144,23,4.3440003,4.3440003,18.870338,18.870338,81.972755,81.972755,1,0,,0,losers,6,46,8,1,once a week,4,0
guayaquil,tarqui,240,0,0,0,0,0,0,0,0,0,0,0,catholic,8,37,85,14,.63600004,.63600004,.40449604,.40449604,.25725949,.25725949,1,0,,0,losers,4,37,1,0,once a week,4,0
guayaquil,tarqui,320,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,34.200001,121,7,-2.0459991,0,4.1861119,0,-8.5647812,0,1,1,,1,always-winners,4,61,0,1,2 to 3 times a month,2.5,1
guayaquil,tarqui,250,1,0,1,0,0,0,1,1,0,0,0,catholic,9,35,146,9,-1.4569985,0,2.1228445,0,-3.0929813,0,1,1,,1,always-winners,4,31,12,0,once a week,4,1
guayaquil,tarqui,800,0,0,0,0,0,0,0,0,0,0,0,catholic,6,38.599998,126,18,2.2019982,2.2019982,4.8487964,4.8487964,10.677041,10.677041,1,0,,0,losers,7,36,6,0,once a week,4,0
guayaquil,tarqui,300,0,0,0,0,0,1,0,0,0,0,0,non-catholic christian,10,40.599998,144,23,4.0949998,4.0949998,16.769024,16.769024,68.669144,68.669144,1,0,,0,losers,6,29,8,1,once a week,4,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,9,33.400002,113,5,-2.9479995,0,8.6907005,0,-25.620182,0,1,1,,1,always-winners,4,42,9,0,once a week,4,1
guayaquil,tarqui,270,0,0,0,0,0,0,0,0,0,0,0,catholic,8,37.799999,110,16,1.4649986,1.4649986,2.1462209,2.1462209,3.1442106,3.1442106,1,0,,0,losers,6,38,14,0,2 to 3 times a week,10,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,9,35.799999,117,11,-.73600161,0,.5416984,0,-.39869088,0,1,1,,1,always-winners,10,49,6,0,once a week,4,1
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,10,40.599998,144,23,4.0220017,4.0220017,16.176498,16.176498,65.061905,65.061905,1,0,,0,losers,4,31,12,0,never,0,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,10,36.200001,171,12,-.23100051,0,.053361237,0,-.012326473,0,1,1,,1,always-winners,5,42,6,1,2 to 3 times a week,10,1
guayaquil,tarqui,250,0,0,0,1,0,0,0,0,0,0,0,non-catholic christian,8,33.799999,112,6,-2.6660018,0,7.1075654,0,-18.948782,0,1,1,,1,always-winners,5,33,12,1,less than once a month,0,1
guayaquil,tarqui,0,0,0,0,0,1,0,0,1,0,0,0,catholic,8,39.400002,133,20,2.8039994,2.8039994,7.8624129,7.8624129,22.046202,22.046202,1,0,,0,losers,3,48,1,0,once a week,4,1
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,35.799999,117,11,-.62199938,0,.38688323,0,-.24064113,0,1,1,,1,always-winners,3,57,1,1,2 to 3 times a week,10,1
guayaquil,tarqui,100,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,36.599998,96,13,.27599946,.27599946,.076175697,.076175697,.021024453,.021024453,1,0,,0,losers,1,53,6,1,2 to 3 times a week,10,0
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,9,35.400002,120,10,-.80800021,0,.65286434,0,-.52751452,0,1,1,,1,always-winners,2,65,0,1,once a week,4,1
guayaquil,tarqui,200,0,0,0,0,0,0,0,1,0,0,0,catholic,9,35,146,9,-1.3799988,0,1.9043967,0,-2.6280651,0,0,1,1,,winners,2,57,8,0,once a week,4,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,catholic,8,38.599998,126,18,2.2120004,2.2120004,4.8929458,4.8929458,10.823197,10.823197,1,0,,0,losers,4,38,6,0,never,0,0
guayaquil,tarqui,120,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,40.200001,116,22,3.9040017,3.9040017,15.241229,15.241229,59.501785,59.501785,1,0,,0,losers,5,39,2,1,2 to 3 times a week,10,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,8,39.400002,133,20,2.9390016,2.9390016,8.6377306,8.6377306,25.386303,25.386303,1,0,,0,losers,3,53,12,0,4 to 6 times a week,20,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,9,38.200001,139,17,1.8970016,1.8970016,3.5986152,3.5986152,6.8265786,6.8265786,1,0,,0,losers,4,35,11,1,2 to 3 times a week,10,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,40.599998,144,23,4.2499986,4.2499986,18.062489,18.062489,76.765549,76.765549,1,0,,0,losers,2,54,9,0,once a week,4,0
guayaquil,tarqui,280,0,0,0,0,0,0,0,1,0,0,0,catholic,10,31.799999,47,1,-4.5440001,0,20.647938,0,-93.824234,0,1,1,,1,always-winners,4,50,7,0,once a week,4,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,8,34.599998,120,8,-1.8610016,0,3.4633269,0,-6.4452572,0,1,1,,1,always-winners,5,48,6,0,less than once a month,0,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,33.400002,113,5,-3.1870017,0,10.15698,0,-32.370312,0,1,1,,1,always-winners,4,57,1,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,38.200001,139,17,1.7819999,1.7819999,3.1755238,3.1755238,5.6587834,5.6587834,1,0,,0,losers,6,44,12,0,once a week,4,0
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,8,38.200001,139,17,1.8059982,1.8059982,3.2616296,3.2616296,5.8904972,5.8904972,1,0,,0,losers,8,35,3,1,every day,30,0
guayaquil,tarqui,300,1,1,0,0,0,0,0,0,0,0,0,atheist/none,0,37.400002,103,15,.98700178,.98700178,.97417253,.97417253,.96151,.96151,1,0,,0,losers,2,49,6,0,never,0,0
guayaquil,tarqui,300,0,0,0,0,1,0,0,1,0,1,0,catholic,8,38.200001,139,17,1.9670013,1.9670013,3.8690941,3.8690941,7.6105132,7.6105132,1,0,,0,losers,3,49,1,0,once a week,4,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,33,102,4,-3.4819999,0,12.124323,0,-42.216892,0,1,1,,1,always-winners,5,33,12,0,only for special occasions,0,1
guayaquil,tarqui,70,0,0,0,0,0,0,0,0,0,0,0,catholic,10,40.200001,116,22,3.8099999,3.8099999,14.5161,14.5161,55.306339,55.306339,1,0,,0,losers,3,36,12,0,once a month,1,0
guayaquil,tarqui,300,1,1,0,0,1,0,0,1,0,1,0,catholic,8,37.799999,110,16,1.4429992,1.4429992,2.0822468,2.0822468,3.0046806,3.0046806,1,0,,0,losers,5,31,12,0,once a week,4,0
guayaquil,tarqui,45,0,0,0,0,0,0,0,0,0,0,0,catholic,10,39.799999,139,21,3.3510003,3.3510003,11.229203,11.229203,37.629063,37.629063,1,0,,0,losers,1,54,6,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,300,0,0,0,0,1,0,1,0,0,0,0,catholic,4,37,85,14,.60000074,.60000074,.36000088,.36000088,.2160008,.2160008,0,0,0,,always-losers,4,31,10,0,once a month,1,0
guayaquil,tarqui,200,0,0,0,1,0,1,0,1,0,0,0,catholic,10,37.799999,110,16,1.5629982,1.5629982,2.4429634,2.4429634,3.8183472,3.8183472,0,0,0,,always-losers,5,47,12,0,once a week,4,0
guayaquil,tarqui,90,0,0,0,0,0,0,0,0,0,0,0,catholic,2,34.200001,121,7,-2.3900008,0,5.7121038,0,-13.651933,0,0,1,1,,winners,2,50,8,0,only for special occasions,0,1
guayaquil,tarqui,350,0,0,0,0,1,0,0,1,0,1,0,catholic,10,35.799999,117,11,-.72300112,0,.52273065,0,-.37793481,0,1,1,,1,always-winners,9,46,6,0,once a month,1,1
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,catholic,6,31.799999,47,1,-4.4749999,0,20.025623,0,-89.61467,0,1,1,,1,always-winners,4,34,6,0,never,0,1
guayaquil,tarqui,400,0,0,0,0,0,0,0,0,0,0,0,catholic,9,35,146,9,-1.5640007,0,2.4460983,0,-3.8256996,0,1,1,,1,always-winners,4,39,15,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,500,0,0,0,0,0,0,0,0,0,0,0,catholic,5,33.400002,113,5,-3.0129981,0,9.0781574,0,-27.352472,0,1,1,,1,always-winners,7,48,6,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,9,33.799999,112,6,-2.6019988,0,6.7703977,0,-17.616568,0,0,1,1,,winners,4,50,3,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,500,0,0,0,1,0,0,0,0,0,0,0,catholic,8,39,110,19,2.6919999,2.6919999,7.2468634,7.2468634,19.508556,19.508556,1,0,,0,losers,6,40,7,0,once a month,1,0
guayaquil,tarqui,260,0,0,0,0,1,0,0,0,0,0,0,catholic,10,36.599998,96,13,.12399902,.12399902,.015375758,.015375758,.0019065789,.0019065789,1,0,,0,losers,3,60,6,0,only for special occasions,0,0
guayaquil,tarqui,350,0,0,0,0,0,0,0,0,0,0,0,catholic,8,38.599998,126,18,2.2129998,2.2129998,4.8973684,4.8973684,10.837875,10.837875,1,0,,0,losers,5,53,9,0,never,0,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,38.200001,139,17,1.6340011,1.6340011,2.6699598,2.6699598,4.3627172,4.3627172,1,0,,0,losers,3,38,9,1,4 to 6 times a week,20,0
guayaquil,tarqui,260,0,0,0,0,0,0,0,0,0,0,0,catholic,9,35.400002,120,10,-1.0669991,0,1.138487,0,-1.2147646,0,1,1,,1,always-winners,8,45,6,0,once a month,1,1
guayaquil,tarqui,300,0,0,0,0,0,1,1,0,0,0,0,catholic,5,40.599998,144,23,4.3090005,4.3090005,18.567486,18.567486,80.007301,80.007301,1,0,,0,losers,3,53,1,0,once a week,4,0
guayaquil,tarqui,450,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.200001,171,12,-.058999635,0,.0034809569,0,-.0002053752,0,1,1,,1,always-winners,6,28,10,0,never,0,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,4,37.400002,103,15,.85100019,.85100019,.72420132,.72420132,.61629546,.61629546,1,0,,0,losers,7,47,15,0,once a month,1,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,6,37.799999,110,16,1.4099983,1.4099983,1.9880952,1.9880952,2.8032107,2.8032107,1,0,,0,losers,3,44,12,0,once a month,1,0
guayaquil,tarqui,130,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,7,38.200001,139,17,1.741999,1.741999,3.0345607,3.0345607,5.2862015,5.2862015,1,0,,0,losers,3,49,6,1,2 to 3 times a week,10,0
guayaquil,tarqui,400,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,36.599998,96,13,.17099991,.17099991,.029240971,.029240971,.0050002034,.0050002034,1,0,,0,losers,4,35,9,1,once a month,1,0
guayaquil,tarqui,250,0,0,0,0,1,1,0,0,0,0,0,catholic,5,39.799999,139,21,3.428,3.428,11.751184,11.751184,40.283058,40.283058,1,0,,0,losers,4,31,12,0,once a week,4,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,35.799999,117,11,-.58400118,0,.34105739,0,-.19917792,0,1,1,,1,always-winners,2,46,8,1,only for special occasions,0,1
guayaquil,tarqui,400,0,0,0,0,0,0,0,0,0,0,0,catholic,8,38.599998,126,18,2.2800012,2.2800012,5.1984053,5.1984053,11.85237,11.85237,1,0,,0,losers,4,34,6,0,once a week,4,0
guayaquil,tarqui,400,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,4,37,85,14,.62800062,.62800062,.39438477,.39438477,.24767388,.24767388,1,0,,0,losers,6,36,12,1,once a month,1,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,8,34.599998,120,8,-1.9139992,0,3.663393,0,-7.0117311,0,1,1,,1,always-winners,3,60,6,1,never,0,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,1,0,0,0,catholic,10,34.599998,120,8,-1.6680008,0,2.7822268,0,-4.6407566,0,1,1,,1,always-winners,5,60,1,0,once a week,4,1
guayaquil,tarqui,200,0,0,0,0,1,0,0,1,0,0,0,non-catholic christian,6,36.599998,96,13,.33700028,.33700028,.11356919,.11356919,.03827285,.03827285,1,0,,0,losers,5,57,1,1,2 to 3 times a week,10,0
guayaquil,tarqui,150,0,0,0,0,1,0,1,1,0,1,1,non-catholic christian,8,35.799999,117,11,-.47099838,0,.22183947,0,-.10448603,0,1,1,,1,always-winners,5,34,15,1,2 to 3 times a month,2.5,1
guayaquil,tarqui,450,0,0,0,0,0,0,0,0,0,0,0,catholic,7,39.400002,133,20,2.9629998,2.9629998,8.7793684,8.7793684,26.013266,26.013266,1,0,,0,losers,7,38,13,0,once a month,1,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,7,38.200001,139,17,1.6080002,1.6080002,2.5856645,2.5856645,4.1577492,4.1577492,1,0,,0,losers,4,41,0,1,every day,30,0
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,catholic,8,40.200001,116,22,3.6229997,3.6229997,13.126126,13.126126,47.555954,47.555954,1,0,,0,losers,2,37,6,0,once a week,4,0
guayaquil,tarqui,180,0,0,0,0,0,0,0,0,0,0,0,catholic,10,35,146,9,-1.4610001,0,2.1345212,0,-3.1185358,0,1,1,,1,always-winners,4,42,6,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,10,33.799999,112,6,-2.5959983,0,6.7392073,0,-17.49497,0,1,1,,1,always-winners,7,38,12,0,2 to 3 times a week,10,1
guayaquil,tarqui,300,0,0,0,0,0,0,0,0,0,0,0,catholic,3,33.799999,112,6,-2.6209998,0,6.8696399,0,-18.005325,0,0,1,1,,winners,3,39,6,0,never,0,1
guayaquil,tarqui,800,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.799999,139,21,3.3679986,3.3679986,11.343414,11.343414,38.204605,38.204605,1,0,,0,losers,9,33,12,0,only for special occasions,0,0
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,catholic,10,35.799999,117,11,-.46999893,0,.22089899,0,-.10382229,0,0,1,1,,winners,5,50,8,0,once a month,1,1
guayaquil,tarqui,450,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.200001,171,12,-.37899932,0,.14364049,0,-.054439645,0,1,1,,1,always-winners,6,33,12,0,only for special occasions,0,1
guayaquil,tarqui,150,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,6,35.799999,117,11,-.70800173,0,.50126648,0,-.35489753,0,0,1,1,,winners,7,60,1,1,2 to 3 times a week,10,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,8,34.200001,121,7,-2.0220008,0,4.0884871,0,-8.2669239,0,1,1,,1,always-winners,5,37,9,0,never,0,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,40.200001,116,22,3.7419991,3.7419991,14.002558,14.002558,52.39756,52.39756,1,0,,0,losers,6,42,6,0,only for special occasions,0,0
guayaquil,tarqui,300,0,0,0,0,0,1,0,1,0,0,0,catholic,9,37.400002,103,15,1.1890014,1.1890014,1.4137244,1.4137244,1.6809204,1.6809204,1,0,,0,losers,9,45,6,0,once a month,1,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,1,0,0,0,catholic,4,36.599998,96,13,.0080017094,.0080017094,.00006402735,.00006402735,5.1232826e-07,5.1232826e-07,1,0,,0,losers,4,44,6,0,only for special occasions,0,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,4,39.799999,139,21,3.5809999,3.5809999,12.82356,12.82356,45.921165,45.921165,1,0,,0,losers,3,55,6,1,2 to 3 times a week,10,0
guayaquil,tarqui,200,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.799999,139,21,3.3420014,3.3420014,11.168974,11.168974,37.326725,37.326725,1,0,,0,losers,5,42,6,0,once a month,1,0
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,40.599998,144,23,4.3990006,4.3990006,19.351206,19.351206,85.125969,85.125969,1,0,,0,losers,3,57,1,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,700,0,0,0,0,0,0,0,0,0,0,0,catholic,8,40.599998,144,23,4.1770005,4.1770005,17.447334,17.447334,72.877518,72.877518,1,0,,0,losers,7,45,9,0,once a month,1,0
guayaquil,tarqui,100,0,0,0,0,1,0,0,0,0,0,0,catholic,10,35.799999,117,11,-.76699984,0,.58828878,0,-.45121738,0,1,1,,1,always-winners,1,44,2,0,2 to 3 times a month,2.5,1
guayaquil,tarqui,200,0,0,0,0,1,0,0,0,0,0,0,catholic,3,32.200001,94,2,-4.1480002,0,17.205906,0,-71.370102,0,1,1,,1,always-winners,3,37,10,0,never,0,1
